;osmid;y;x;street_cou;lon;lat;elevation;highway;geometry
1759;334242859.0;5154558.899156776;318167.6953184652;3;6.6293847;46.5200263;494.9776611328125;;POINT (318167.6953184652 5154558.899156776)
1760;562647709.0;5155051.430269632;316403.73303108546;3;6.606213;46.5239762;425.06787109375;;POINT (316403.73303108546 5155051.430269632)
1761;337863170.0;5155034.503936414;316369.25851634046;3;6.6057706;46.5238146;423.6750793457031;;POINT (316369.25851634046 5155034.503936414)
1762;563240610.0;5155046.493524458;316332.951479546;2;6.6052929;46.5239125;423.7479248046875;;POINT (316332.951479546 5155046.493524458)
1763;567151161.0;5154793.643151748;316570.0161588337;3;6.6084809;46.5217036;445.83251953125;;POINT (316570.01615883375 5154793.643151748)
1764;337863508.0;5154491.078872034;317290.984653263;3;6.6179914;46.5191791;453.4402160644531;;POINT (317290.984653263 5154491.078872034)
1765;5707786022.0;5154498.574314309;317288.41642010096;2;6.617955;46.5192458;453.7734069824219;;POINT (317288.41642010096 5154498.574314309)
1766;337907694.0;5153855.683586567;318662.65943729377;3;6.6361065;46.5138366;454.1037902832031;;POINT (318662.65943729377 5153855.683586567)
1767;597811446.0;5153882.682063467;318673.1804312859;3;6.636233;46.5140822;456.3681945800781;;POINT (318673.1804312859 5153882.682063467)
1768;337907729.0;5153930.254281962;318982.1497643895;4;6.6402387;46.5145931;476.165283203125;;POINT (318982.1497643895 5153930.254281962)
1769;337907736.0;5154022.8369380655;319042.069505482;4;6.6409831;46.5154417;482.1422424316406;;POINT (319042.069505482 5154022.8369380655)
1770;337907769.0;5154045.577557285;319008.28490454773;3;6.6405342;46.5156371;482.0860595703125;;POINT (319008.28490454773 5154045.577557285)
1771;614664042.0;5154029.673205596;319046.64235371386;3;6.64104;46.5155044;482.33056640625;;POINT (319046.64235371386 5154029.673205596)
1772;337907748.0;5154096.841779516;319092.1426714792;3;6.6416065;46.5161206;483.9702453613281;;POINT (319092.1426714792 5154096.841779516)
1773;614228957.0;5154085.891259478;319093.50448024354;3;6.6416285;46.5160225;482.92675781249994;crossing;POINT (319093.50448024354 5154085.891259478)
1774;337907752.0;5154126.3162166;319103.5645101145;4;6.6417438;46.5163887;486.7635192871094;;POINT (319103.56451011455 5154126.3162166)
1775;337907758.0;5154143.201703274;319075.53226212936;3;6.6413721;46.516533;486.6229248046875;;POINT (319075.53226212936 5154143.201703274)
1776;597831881.0;5154081.323096543;319034.9962735881;3;6.6408682;46.5159657;483.3262939453125;;POINT (319034.9962735881 5154081.323096543)
1777;337907775.0;5154039.067337716;319003.22273022746;3;6.6404708;46.5155772;481.84082031249994;;POINT (319003.22273022746 5154039.067337716)
1778;337907798.0;5154107.279412965;318917.8544646193;3;6.6393323;46.5161676;483.8840942382813;;POINT (318917.8544646193 5154107.279412965)
1779;337907819.0;5154085.6495785;318897.00806732505;3;6.6390692;46.5159675;482.6175842285156;;POINT (318897.00806732505 5154085.6495785)
1780;337907802.0;5153990.396892973;318911.5099828234;4;6.6392952;46.5151149;479.6466674804688;;POINT (318911.5099828234 5153990.396892973)
1781;597819111.0;5154077.092653493;318881.1821585171;3;6.6388664;46.5158863;482.02838134765625;;POINT (318881.1821585171 5154077.092653493)
1782;337907822.0;5154191.221372821;318998.56657822547;3;6.6403509;46.5169441;486.3504943847656;;POINT (318998.56657822547 5154191.221372821)
1783;8881293131.0;5153934.772087354;320035.1438471548;3;6.6539521;46.514916;462.62640380859375;;POINT (320035.1438471548 5153934.772087354)
1784;341343236.0;5156723.545082191;319532.2842479986;3;6.6463189;46.5398578;654.5094604492186;;POINT (319532.2842479986 5156723.545082192)
1785;599447460.0;5156738.078551526;319524.1459384106;2;6.6462072;46.5399863;654.5189208984375;crossing;POINT (319524.1459384106 5156738.078551526)
1786;562948495.0;5156720.520269801;319528.924851249;3;6.6462763;46.5398297;654.3424682617188;;POINT (319528.924851249 5156720.520269801)
1787;341343239.0;5156751.464534189;319517.19360257266;2;6.6461114;46.5401048;654.7847900390625;;POINT (319517.19360257266 5156751.464534189)
1788;630495661.0;5156757.329772598;319514.43712867645;3;6.6460732;46.5401568;654.8075561523439;;POINT (319514.43712867645 5156757.329772598)
1789;341343243.0;5157002.8889717525;319399.5372205842;2;6.6444804;46.542334;653.59521484375;;POINT (319399.5372205842 5157002.888971752)
1790;599447481.0;5157005.733173104;319397.39676656993;2;6.6444514;46.542359;653.64990234375;;POINT (319397.39676656993 5157005.733173104)
1791;341343245.0;5157007.513884349;319394.3727760696;3;6.6444113;46.5423742;653.7134399414062;;POINT (319394.37277606956 5157007.513884349)
1792;8702405961.0;5157020.860567716;319389.8601381178;2;6.6443473;46.542493;653.7819213867188;;POINT (319389.8601381178 5157020.860567717)
1793;341343266.0;5156681.616154605;319615.8783085224;3;6.6474245;46.5395032;658.2991333007814;;POINT (319615.8783085224 5156681.616154605)
1794;341343274.0;5156641.562563992;319806.76782527927;3;6.6499275;46.5391942;660.4177856445312;;POINT (319806.76782527927 5156641.562563992)
1795;8702405864.0;5156629.330279504;319850.422373018;3;6.6505011;46.5390959;660.159423828125;;POINT (319850.422373018 5156629.330279504)
1796;8702405998.0;5156643.008984739;319801.8917907387;3;6.6498634;46.5392059;660.4227905273438;;POINT (319801.8917907387 5156643.008984739)
1797;341343283.0;5156658.001686709;319751.4513228399;2;6.6492003;46.5393272;660.6046142578125;;POINT (319751.4513228399 5156658.001686709)
1798;8702406006.0;5156646.06135992;319791.6379875448;3;6.6497286;46.5392306;660.4685668945312;;POINT (319791.63798754476 5156646.06135992)
1799;562948511.0;5156675.8734565545;319693.6069576102;2;6.6484396;46.5394724;660.9762573242188;;POINT (319693.6069576102 5156675.8734565545)
1800;626540472.0;5156913.415341177;319800.1400410695;3;6.6497356;46.5416369;676.3497314453125;;POINT (319800.1400410695 5156913.415341177)
1801;626590168.0;5156824.511660852;319771.8222118891;3;6.6494011;46.5408299;671.0588989257812;;POINT (319771.8222118891 5156824.5116608525)
1802;564488542.0;5156877.543444113;319798.1121166504;3;6.6497231;46.5413138;675.2403564453125;;POINT (319798.1121166504 5156877.543444113)
1803;341343307.0;5156711.312291768;319698.2240653781;2;6.648486;46.5397923;662.469482421875;;POINT (319698.2240653781 5156711.312291768)
1804;626590118.0;5156697.310912074;319687.4006749726;2;6.6483504;46.5396635;661.5730590820312;;POINT (319687.4006749726 5156697.310912073)
1805;626590131.0;5156743.94492587;319719.75544450246;3;6.6487539;46.5400915;664.4061279296875;;POINT (319719.75544450246 5156743.94492587)
1806;341343316.0;5156795.719452315;319400.0661631359;3;6.6445679;46.5404713;647.6196899414062;;POINT (319400.0661631359 5156795.719452315)
1807;630617834.0;5156781.538054588;319417.63828841026;4;6.6448024;46.5403485;649.021240234375;;POINT (319417.63828841026 5156781.538054588)
1808;341359489.0;5155344.218153971;319065.49644518783;2;6.6407737;46.5273297;579.12548828125;;POINT (319065.49644518783 5155344.218153971)
1809;341359492.0;5155410.442863481;319068.15963176254;2;6.6407826;46.5279259;576.3707885742188;;POINT (319068.15963176254 5155410.442863481)
1810;598200008.0;5155438.579809032;319078.1887565516;2;6.6409023;46.5281816;575.7733154296875;;POINT (319078.1887565516 5155438.579809032)
1811;341359494.0;5155540.566845969;319165.04786458414;2;6.6419942;46.529122;576.469482421875;;POINT (319165.04786458414 5155540.566845968)
1812;341359496.0;5155612.757349379;319238.64114692423;2;6.6429249;46.5297909;578.5941772460938;turning_circle;POINT (319238.64114692423 5155612.757349379)
1813;1769691499.0;5155484.97193485;319111.47588765336;2;6.6413179;46.5286077;575.2061767578125;;POINT (319111.4758876534 5155484.97193485)
1814;1419527022.0;5155618.219744913;319247.884431733;2;6.6430432;46.5298425;579.0272216796875;;POINT (319247.88443173293 5155618.219744913)
1815;341359509.0;5155664.047316122;319300.84761208424;2;6.6437154;46.5302688;582.0176391601562;;POINT (319300.84761208424 5155664.047316122)
1816;341359511.0;5155680.959342979;319341.92484685883;1;6.644244;46.5304319;581.6270751953125;;POINT (319341.92484685895 5155680.95934298)
1817;6081861883.0;5155708.854105391;319340.7083570696;3;6.6442173;46.5306824;580.3151245117188;;POINT (319340.7083570696 5155708.854105391)
1818;4036005648.0;5155364.070785675;318965.42137588863;3;6.6394622;46.5274813;531.5111083984375;;POINT (318965.42137588863 5155364.070785675)
1819;598464802.0;5155341.137506316;318955.4321581522;3;6.639341;46.5272724;529.3972778320312;;POINT (318955.4321581522 5155341.137506317)
1820;6081937567.0;5155453.15241608;319010.37190420245;3;6.6400131;46.5282944;540.6386108398438;;POINT (319010.37190420245 5155453.15241608)
1821;562948309.0;5155680.556967784;319274.5841596081;3;6.6433668;46.5304102;572.6710815429688;;POINT (319274.5841596081 5155680.556967784)
1822;6081861870.0;5155747.729537752;319387.7827931688;3;6.6448155;46.5310446;586.6780395507814;;POINT (319387.7827931688 5155747.729537753)
1823;341359547.0;5155933.687433785;319445.11730681057;4;6.6454902;46.5327321;605.26611328125;mini_roundabout;POINT (319445.11730681057 5155933.687433786)
1824;617160771.0;5155230.375790869;319499.20139875344;3;6.6464682;46.5264225;583.2776489257812;;POINT (319499.20139875344 5155230.375790869)
1825;617179121.0;5155210.043524181;319602.6121173118;3;6.6478233;46.5262674;577.8855590820312;;POINT (319602.6121173118 5155210.043524181)
1826;341359557.0;5155218.273113577;319558.22171148856;3;6.6472418;46.5263295;580.1392822265626;;POINT (319558.22171148856 5155218.273113577)
1827;5641381646.0;5155224.155005123;319529.5431582387;3;6.6468659;46.5263747;581.6919555664062;;POINT (319529.5431582387 5155224.155005123)
1828;617981162.0;5154802.957401889;320271.7011881207;3;6.6566975;46.5227859;567.0083618164062;;POINT (320271.70118812064 5154802.957401889)
1829;571530187.0;5154710.821476227;320291.1197399991;3;6.6569861;46.5219626;554.267333984375;;POINT (320291.11973999906 5154710.821476227)
1830;341359566.0;5154697.640301209;320302.4504661745;3;6.6571388;46.5218471;552.6727294921875;;POINT (320302.4504661745 5154697.640301209)
1831;341359572.0;5154668.233373285;320296.5569414297;3;6.6570734;46.5215811;549.5673828125;;POINT (320296.55694142974 5154668.233373285)
1832;3059813812.0;5154671.342483561;320291.09908387705;3;6.6570011;46.5216076;549.7079467773438;;POINT (320291.09908387705 5154671.3424835615)
1833;560973884.0;5154697.99761427;320244.34963483486;3;6.6563818;46.5218348;550.25390625;;POINT (320244.34963483486 5154697.99761427)
1834;560593987.0;5154702.00144501;320048.2251401005;3;6.6538254;46.5218184;542.5377807617188;;POINT (320048.2251401005 5154702.00144501)
1835;560973108.0;5154710.662965541;320066.61466590373;3;6.6540616;46.5219012;546.60546875;;POINT (320066.61466590373 5154710.662965541)
1836;560972962.0;5154703.435757148;319994.3782976944;3;6.6531234;46.5218169;535.83544921875;;POINT (319994.3782976944 5154703.435757147)
1837;341365528.0;5156283.46961074;318464.01722943113;4;6.6325706;46.5356133;593.4529418945312;;POINT (318464.01722943113 5156283.4696107395)
1838;341365551.0;5156247.229207196;318463.1523392687;3;6.6325735;46.5352872;591.65576171875;;POINT (318463.1523392687 5156247.229207196)
1839;5238219466.0;5155972.514923198;318466.4065878743;2;6.6327233;46.5328179;577.2495727539062;;POINT (318466.4065878743 5155972.514923198)
1840;5653715826.0;5156000.048541684;318458.33725954534;3;6.6326074;46.5330633;578.6112670898438;;POINT (318458.33725954534 5156000.048541684)
1841;341365533.0;5155939.711691679;318477.3802939836;4;6.6328791;46.5325259;576.6699829101562;;POINT (318477.3802939836 5155939.7116916785)
1842;341365535.0;5156045.061934917;318458.1452150204;4;6.6325873;46.533468;580.9152221679688;;POINT (318458.1452150204 5156045.061934917)
1843;341365542.0;5156015.229500837;318457.5801048562;4;6.6325916;46.5331996;579.335205078125;;POINT (318457.5801048562 5156015.229500837)
1844;341365544.0;5156088.891529326;318459.23010366433;4;6.6325843;46.5338624;584.3258666992186;;POINT (318459.23010366433 5156088.891529327)
1845;341365547.0;5156087.73653675;318524.0490480059;3;6.6334293;46.5338695;585.7467041015625;;POINT (318524.0490480059 5156087.736536751)
1846;341365572.0;5156112.925811516;318459.92824910395;3;6.632584;46.5340787;585.8463745117188;;POINT (318459.92824910395 5156112.925811516)
1847;341365568.0;5156122.1709491;318523.946024888;3;6.6334145;46.5341791;587.7070922851562;;POINT (318523.946024888 5156122.1709491)
1848;341365556.0;5156193.6969671175;318461.8606891478;4;6.6325776;46.5348055;589.37060546875;;POINT (318461.8606891478 5156193.6969671175)
1849;341365560.0;5156166.058271674;318461.2002005859;3;6.6325798;46.5345568;588.2243041992186;;POINT (318461.2002005859 5156166.058271674)
1850;341365570.0;5156193.996145269;318523.0612285959;3;6.6333749;46.5348247;591.5925903320312;;POINT (318523.0612285959 5156193.996145269)
1851;341365562.0;5156156.35632584;318460.97048098035;3;6.6325806;46.5344695;587.7474975585938;;POINT (318460.97048098035 5156156.35632584)
1852;341365564.0;5156155.763757986;318522.98121207464;3;6.6333888;46.5344809;589.5977172851562;;POINT (318522.98121207464 5156155.763757986)
1853;341365566.0;5156124.297202495;318460.1159600913;3;6.632582;46.534181;586.38134765625;;POINT (318460.1159600913 5156124.297202495)
1854;341365577.0;5156172.60387386;318522.89538281027;3;6.6333811;46.5346323;590.4496459960938;;POINT (318522.89538281027 5156172.603873861)
1855;341365581.0;5155996.345458525;318565.8463394705;3;6.6340096;46.533059;584.5667724609375;;POINT (318565.8463394705 5155996.345458525)
1856;582892421.0;5156028.178210778;317070.25761999766;3;6.614511;46.5329403;528.8179321289062;;POINT (317070.2576199977 5156028.178210777)
1857;459467404.0;5156056.938579573;317058.8392217006;3;6.6143509;46.5331958;529.0042114257812;;POINT (317058.8392217006 5156056.938579573)
1858;344974111.0;5156272.8691471005;317554.6189022085;4;6.6207256;46.535272;594.0441284179688;;POINT (317554.6189022085 5156272.8691471005)
1859;575127435.0;5156270.500562799;317545.75976343243;3;6.6206111;46.5352483;593.8279418945312;;POINT (317545.75976343243 5156270.500562799)
1860;344974113.0;5156282.638353014;317572.53494172444;3;6.6209552;46.5353647;594.7180786132812;;POINT (317572.53494172444 5156282.638353014)
1861;3501073664.0;5156327.869950489;317595.73361317394;3;6.6212397;46.5357777;595.8831787109375;;POINT (317595.73361317394 5156327.869950489)
1862;596444127.0;5156379.901555191;317609.9196364118;3;6.6214041;46.5362494;597.741455078125;;POINT (317609.9196364118 5156379.901555191)
1863;599023993.0;5156439.132960765;317605.51965003286;3;6.6213235;46.5367808;602.2515258789062;;POINT (317605.51965003286 5156439.132960765)
1864;599023989.0;5156495.111510094;317580.64574676414;3;6.6209774;46.5372774;604.31982421875;;POINT (317580.64574676414 5156495.111510094)
1865;8703072540.0;5156580.540337444;317496.3852906905;3;6.6198459;46.5380227;601.4431762695312;;POINT (317496.3852906905 5156580.540337443)
1866;344974136.0;5156632.541241772;317448.9223615644;3;6.619207;46.5384774;601.5562133789062;;POINT (317448.92236156436 5156632.541241772)
1867;599024036.0;5156734.816442118;317355.6044755415;3;6.6179508;46.5393717;604.692138671875;;POINT (317355.6044755415 5156734.816442118)
1868;344974143.0;5156757.972247187;317319.843229255;3;6.6174757;46.5395702;607.6919555664062;;POINT (317319.843229255 5156757.972247187)
1869;1321789135.0;5156763.31133364;317306.5591712897;3;6.6173005;46.5396146;608.9446411132812;;POINT (317306.5591712897 5156763.31133364)
1870;344974146.0;5156451.138872995;317395.5583312393;3;6.618583;46.5368318;605.9173583984375;;POINT (317395.55833123927 5156451.138872995)
1871;599010307.0;5156456.879187792;317389.9756248936;3;6.618508;46.5368819;605.89111328125;;POINT (317389.97562489356 5156456.879187792)
1872;345116899.0;5156656.724835383;316832.85965884605;3;6.61117;46.5385274;540.1681518554688;;POINT (316832.85965884605 5156656.724835383)
1873;347268560.0;5155088.183892387;316330.1481302897;3;6.6052399;46.5242866;422.6795959472656;;POINT (316330.1481302897 5155088.183892387)
1874;347268561.0;5155237.330727773;316409.04241536045;2;6.6062087;46.5256492;429.32720947265625;;POINT (316409.04241536045 5155237.330727773)
1875;2671405323.0;5155230.565233453;316396.33248547354;2;6.6060458;46.5255849;432.96783447265625;;POINT (316396.33248547354 5155230.565233453)
1876;564301680.0;5155243.07082458;316413.76090774464;2;6.6062679;46.5257021;429.72760009765625;;POINT (316413.76090774464 5155243.07082458)
1877;598690375.0;5155276.680918708;316428.0220051678;4;6.6064404;46.5260082;434.57818603515625;;POINT (316428.02200516785 5155276.680918708)
1878;347351847.0;5154184.420157151;316308.6266351149;4;6.6053168;46.5161544;379.85494995117193;;POINT (316308.6266351149 5154184.420157151)
1879;5308756506.0;5154197.104243641;316295.24554346583;3;6.6051375;46.5162648;380.4718017578125;;POINT (316295.24554346583 5154197.10424364)
1880;567523449.0;5154182.485704828;316318.1342685957;3;6.6054414;46.5161396;379.5202026367188;;POINT (316318.1342685957 5154182.485704828)
1881;3086432929.0;5154659.616776421;319100.6620165269;3;6.6414984;46.5211833;536.1738891601562;;POINT (319100.6620165269 5154659.616776421)
1882;347549332.0;5154683.812798879;319456.86875165155;2;6.6461291;46.5214965;561.4098510742188;;POINT (319456.86875165155 5154683.812798879)
1883;563021612.0;5154675.373070399;319439.30613742373;3;6.6459036;46.5214159;559.929443359375;;POINT (319439.30613742373 5154675.373070399)
1884;3090820935.0;5154691.8003487;319472.06877571985;2;6.646324;46.5215724;562.7998046875;traffic_signals;POINT (319472.06877571985 5154691.800348701)
1885;617578159.0;5155088.351303147;319755.44692705886;3;6.6498616;46.5252141;562.1946411132812;;POINT (319755.44692705886 5155088.351303147)
1886;580046858.0;5155108.782115294;319761.37492987537;3;6.6499309;46.5253994;562.07275390625;;POINT (319761.37492987537 5155108.782115294)
1887;352765679.0;5155173.105313494;315126.6789629981;5;6.5895289;46.5247207;392.115478515625;traffic_signals;POINT (315126.6789629981 5155173.105313494)
1888;355658456.0;5155716.051727036;316980.68735945225;3;6.613467;46.5301094;498.73052978515625;;POINT (316980.68735945225 5155716.051727036)
1889;355658457.0;5155813.063073013;317102.0774773525;3;6.6150103;46.5310147;511.46087646484375;;POINT (317102.0774773525 5155813.063073014)
1890;4110422564.0;5155815.38465251;317101.4338330385;3;6.615001;46.5310354;511.552001953125;;POINT (317101.43383303855 5155815.38465251)
1891;355932570.0;5155350.667982481;317186.7997799296;3;6.6162961;46.52688;479.66302490234375;;POINT (317186.7997799296 5155350.667982481)
1892;355932583.0;5155390.371089016;317148.1530052253;3;6.615777;46.5272265;483.6146240234375;;POINT (317148.1530052253 5155390.371089016)
1893;355932585.0;5155881.741067082;316796.84524212073;3;6.6110065;46.5315492;490.5965881347656;;POINT (316796.84524212073 5155881.741067082)
1894;582905218.0;5155873.512522542;316804.1487278589;2;6.6111049;46.5314772;490.90032958984375;crossing;POINT (316804.1487278589 5155873.512522542)
1895;355932592.0;5155893.805961097;316726.3971316783;3;6.6100839;46.5316385;486.4198303222656;;POINT (316726.3971316783 5155893.805961097)
1896;582910474.0;5155866.35971262;316690.0053739309;3;6.6096206;46.5313818;480.2995300292969;;POINT (316690.0053739309 5155866.35971262)
1897;355932607.0;5155848.386215824;316641.9649340366;4;6.6090018;46.5312071;473.3528747558594;;POINT (316641.9649340366 5155848.386215824)
1898;355932609.0;5155840.150356593;316617.5759036292;3;6.6086873;46.5311264;469.8282470703125;;POINT (316617.5759036292 5155840.150356593)
1899;355932611.0;5155835.316370843;316605.3404685281;3;6.6085298;46.5310796;468.1087341308594;;POINT (316605.3404685281 5155835.316370843)
1900;582910467.0;5155831.5844195;316593.8061865483;3;6.608381;46.5310429;466.4975891113281;;POINT (316593.8061865483 5155831.584419501)
1901;355932613.0;5155823.594677839;316572.3104684312;3;6.6081041;46.5309652;463.4650268554688;;POINT (316572.31046843115 5155823.594677839)
1902;355932615.0;5155814.860717077;316547.85239148693;3;6.6077889;46.53088;460.4217834472656;;POINT (316547.85239148693 5155814.860717077)
1903;582910431.0;5155813.689829776;316544.65456703264;3;6.6077477;46.5308686;460.0650329589844;;POINT (316544.65456703264 5155813.689829776)
1904;897959534.0;5154370.915401377;318097.04565288697;3;6.628538;46.5183169;466.8838806152344;;POINT (318097.04565288697 5154370.915401377)
1905;8707841225.0;5154741.536839864;314926.3981231791;3;6.5870918;46.5207852;377.08697509765625;;POINT (314926.3981231791 5154741.536839864)
1906;360429537.0;5154042.562575763;318149.5596451731;2;6.6293505;46.5153786;433.783203125;crossing;POINT (318149.559645173 5154042.562575763)
1907;564447988.0;5154035.7847620845;318167.4982561761;3;6.6295868;46.5153225;433.84713745117193;;POINT (318167.4982561761 5154035.7847620845)
1908;362727784.0;5154049.303005829;318055.8803878243;2;6.6281277;46.5154139;430.4476623535156;;POINT (318055.8803878243 5154049.303005829)
1909;8701403515.0;5154052.370351233;318025.2391163221;3;6.6277274;46.5154332;428.7719421386719;;POINT (318025.239116322 5154052.370351233)
1910;597811221.0;5153959.733689984;318566.5037561357;3;6.6348135;46.5147463;451.9736633300781;;POINT (318566.5037561357 5153959.733689984)
1911;362743030.0;5153939.523299405;318597.41500197747;2;6.635224;46.5145729;453.4469299316406;;POINT (318597.41500197747 5153939.523299405)
1912;1420494717.0;5153936.067515946;318601.77219554724;2;6.6352821;46.514543;453.61322021484375;;POINT (318601.77219554724 5153936.067515946)
1913;581105480.0;5154060.554830111;319446.74737089465;3;6.6462394;46.5158895;491.7210388183594;;POINT (319446.74737089465 5154060.554830111)
1914;613123182.0;5154050.411946526;319584.0400565976;3;6.6480316;46.5158351;485.9001770019531;;POINT (319584.0400565977 5154050.411946526)
1915;362758002.0;5154350.995201517;320002.3527769085;3;6.6533638;46.5186499;488.6478576660156;;POINT (320002.3527769085 5154350.995201517)
1916;364351581.0;5153105.040555744;317918.3576421538;2;6.6267063;46.5068861;374.7984313964844;;POINT (317918.3576421538 5153105.040555744)
1917;5325765153.0;5153105.259355291;317916.6288082935;2;6.6266837;46.5068876;374.8034057617188;;POINT (317916.6288082935 5153105.259355292)
1918;567914107.0;5153171.510473699;317973.16282584023;3;6.627394;46.5074986;376.4039001464844;;POINT (317973.1628258403 5153171.510473699)
1919;364353079.0;5154194.079173631;318655.21390678466;3;6.6358775;46.5168774;465.8616638183594;;POINT (318655.21390678466 5154194.079173631)
1920;597814841.0;5154189.000854044;318698.89184603794;3;6.6364484;46.5168435;468.64703369140636;;POINT (318698.89184603794 5154189.000854044)
1921;597814497.0;5154152.838362308;318621.54912441125;3;6.6354551;46.5164975;461.904541015625;;POINT (318621.54912441125 5154152.838362308)
1922;364353080.0;5154067.3574722;318558.5736106267;4;6.6346682;46.5157119;454.1608276367188;;POINT (318558.57361062674 5154067.3574722)
1923;364353081.0;5154174.477415391;318475.45171814086;3;6.6335437;46.5166527;452.5237121582031;;POINT (318475.45171814086 5154174.477415391)
1924;597811352.0;5154177.553893409;318477.0717692164;3;6.6335636;46.5166808;452.99224853515625;;POINT (318477.07176921645 5154177.553893409)
1925;364353082.0;5154111.684549175;318587.9555971607;3;6.6350336;46.5161184;457.6160888671875;;POINT (318587.9555971607 5154111.684549175)
1926;364353083.0;5154078.924567111;318443.54249297123;3;6.6331654;46.5157849;443.0719909667969;;POINT (318443.5424929712 5154078.924567111)
1927;365741088.0;5155148.301524374;317127.6125111899;3;6.6156047;46.5250443;459.1068420410156;;POINT (317127.6125111899 5155148.301524374)
1928;365741089.0;5155095.785205399;317109.6211947096;3;6.615391;46.5245672;457.2050476074219;;POINT (317109.62119470956 5155095.785205399)
1929;366332325.0;5155278.216696314;317141.74746974267;3;6.6157377;46.5262163;468.3101806640625;traffic_signals;POINT (317141.74746974267 5155278.216696314)
1930;419012759.0;5155399.078716125;316944.3723328353;4;6.6131188;46.5272494;466.3114318847656;;POINT (316944.37233283534 5155399.078716125)
1931;3461418955.0;5154627.397871513;318293.8801097891;3;6.6310016;46.5206763;480.7955932617188;;POINT (318293.8801097891 5154627.397871513)
1932;366998010.0;5154642.514127823;318459.4700172222;3;6.6331527;46.5208569;481.7997131347656;;POINT (318459.4700172222 5154642.514127823)
1933;366998099.0;5154444.909020743;318674.7961226619;3;6.6360347;46.5191381;500.49853515625;;POINT (318674.7961226619 5154444.909020743)
1934;367994976.0;5154730.436801089;314930.0584896598;3;6.5871439;46.5206864;376.8859252929688;;POINT (314930.0584896598 5154730.436801089)
1935;659751526.0;5155911.242329512;319876.9074042076;3;6.6511248;46.532646;601.8251342773438;;POINT (319876.9074042077 5155911.242329512)
1936;378320410.0;5157034.373327203;320015.4897896878;3;6.652495;46.5427822;706.4625854492186;;POINT (320015.48978968785 5157034.373327203)
1937;573556148.0;5157040.197491308;319954.32023415365;3;6.6516956;46.5428182;703.56298828125;;POINT (319954.32023415365 5157040.197491308)
1938;573538154.0;5157030.507296258;320060.2040356315;3;6.6530792;46.5427594;707.5305786132812;;POINT (320060.2040356315 5157030.507296258)
1939;573556147.0;5157042.898700074;319924.8495503953;3;6.6513105;46.5428346;702.0006713867188;;POINT (319924.8495503953 5157042.898700074)
1940;573556208.0;5157108.802335735;319956.9763393016;3;6.6517036;46.5434358;699.7769775390625;;POINT (319956.97633930156 5157108.8023357345)
1941;378320948.0;5157077.460120284;320086.3864838764;3;6.6534022;46.5431886;705.6753540039062;;POINT (320086.3864838764 5157077.460120284)
1942;573556235.0;5157093.954632479;320018.2910485042;3;6.6525084;46.5433187;702.644287109375;;POINT (320018.2910485042 5157093.954632479)
1943;378320950.0;5157066.531498941;320103.0967203912;3;6.6536242;46.5430948;706.2779541015625;;POINT (320103.0967203912 5157066.531498941)
1944;378320953.0;5157024.543445084;320118.25405546994;3;6.653838;46.5427213;707.3762817382812;;POINT (320118.25405546994 5157024.543445084)
1945;573538225.0;5157025.142886364;320113.42982987186;3;6.6537749;46.5427254;707.40673828125;;POINT (320113.42982987186 5157025.142886364)
1946;598562247.0;5155401.757649466;318473.9834574833;3;6.6330451;46.5276878;521.194091796875;;POINT (318473.98345748335 5155401.757649466)
1947;383865262.0;5155792.285616224;317944.4455368031;3;6.6259933;46.5310563;575.0314331054688;;POINT (317944.4455368031 5155792.285616224)
1948;387737585.0;5154870.767893296;316771.6642359139;3;6.6110772;46.522452;433.7990112304688;;POINT (316771.6642359139 5154870.767893296)
1949;567168327.0;5154862.231344386;316767.836132764;3;6.6110307;46.5223742;433.8348083496093;crossing;POINT (316767.836132764 5154862.231344386)
1950;387737586.0;5154819.153042072;316748.5376333627;3;6.6107963;46.5219816;434.0428771972656;;POINT (316748.5376333627 5154819.1530420715)
1951;567174891.0;5154748.768755362;316890.2863866049;3;6.6126705;46.5213873;436.59661865234375;;POINT (316890.2863866049 5154748.768755362)
1952;567174910.0;5154713.27512815;316945.614769916;3;6.6134052;46.5210832;441.0378112792969;;POINT (316945.61476991605 5154713.27512815)
1953;394659249.0;5154499.018046328;316598.17613058223;3;6.608964;46.5190621;411.7063598632813;;POINT (316598.17613058223 5154499.018046329)
1954;592205814.0;5154502.274893975;316605.2073154164;3;6.6090543;46.5190933;411.9439392089844;;POINT (316605.2073154164 5154502.274893975)
1955;6658509387.0;5154378.446251375;316121.3814792321;3;6.6028012;46.5178479;380.2925720214844;;POINT (316121.3814792321 5154378.446251375)
1956;563294455.0;5154326.376215853;316081.4585119683;3;6.6023018;46.5173688;380.0596923828125;;POINT (316081.4585119683 5154326.376215853)
1957;561528250.0;5154290.167230275;316065.2720863874;3;6.6021053;46.5170388;379.6745910644531;;POINT (316065.2720863874 5154290.167230275)
1958;563240468.0;5154985.4286288135;315183.4961153271;3;6.5903437;46.5230488;387.8404541015625;;POINT (315183.4961153271 5154985.4286288135)
1959;599568101.0;5155464.723735608;317485.0228263866;3;6.6201364;46.5279865;527.19384765625;;POINT (317485.0228263866 5155464.723735608)
1960;408170031.0;5155581.446790672;317588.135895605;3;6.6214339;46.529064;537.8908081054688;;POINT (317588.1358956051 5155581.446790672)
