;x_3857;y_3857
1526;736209.0033325172;5865658.801520693
1527;737262.2860905052;5864708.819732643
1528;737272.38276832;5864720.080284072
1529;737024.6189776615;5863377.102403137
1530;733559.4213404522;5865110.066673801
1531;733419.7933031502;5864912.7253144765
1532;736115.7287311816;5866390.441949292
1533;736073.7724151018;5866369.502416008
1534;736131.5694947215;5866398.063692884
1535;736063.9095082175;5866362.430884738
1536;736070.2769830907;5866367.754760155
1537;736202.8918924729;5866431.819519969
1538;735963.7553623506;5867046.680489826
1539;736074.952401704;5866763.656235614
1540;735569.0387118958;5865155.790572549
1541;735568.8049409651;5865207.7924931375
1542;738316.6375156044;5863862.28113618
1543;738309.4685403974;5863829.505815813
1544;738218.4203288777;5863855.405750358
1545;738282.9077098942;5863784.921222794
1546;738229.8862364294;5863898.728859548
1547;738214.3794313618;5863886.450182201
1548;733701.7210455333;5864761.854467281
1549;735071.4851158463;5863501.7593332715
1550;735958.5122143343;5863521.980258099
1551;735959.3916383116;5863541.63504161
1552;735943.4729511283;5863543.78655556
1553;735854.8515045076;5863564.654650522
1554;735966.5828774169;5863560.319259276
1555;737232.3745433289;5862903.742466691
1556;739946.8891943739;5867397.313721408
1557;739935.0670644516;5867384.835948708
1558;740221.102496045;5867628.455122386
1559;740064.5205002951;5867891.842674146
1560;740044.438464156;5867883.620797588
1561;740028.441853329;5867993.500015811
1562;740036.7574192912;5868040.808872459
1563;740046.553534481;5868046.7487982195
1564;740133.6276401796;5868104.157497478
1565;740121.2711767015;5868094.980496683
1566;740171.4428712021;5868086.337615809
1567;740196.0778745146;5868066.883072364
1568;740222.4494618835;5868052.413581297
1569;739914.2948474697;5867828.107147359
1570;739754.9966561444;5867788.5194932455
1571;739618.7861272099;5867816.227595465
1572;739600.9638767338;5867858.647703951
1573;739578.1099852739;5867852.270917602
1574;739581.6276811829;5867840.310409492
1575;739593.4832069525;5867809.46240824
1576;740272.0088991846;5867884.769917669
1577;740307.5086847988;5867894.836863385
1578;740352.9826967878;5867891.875043754
1579;740352.2813839958;5867842.268759502
1580;740336.02873834;5867781.786696556
1581;740385.9666619098;5867771.833172436
1582;737619.5882601043;5862318.899998459
1583;737618.7088361271;5862306.364735193
1584;737912.7370071593;5865192.195120621
1585;736412.70686872;5865580.794752284
1586;736533.8781344485;5865624.692688817
1587;736870.0741285932;5865243.550059496
1588;736786.1614964332;5865147.781592211
1589;736625.304832237;5865524.37336229
1590;736737.6818581927;5865439.5882437015
1591;736709.4178394803;5865393.846688285
1592;736933.214543771;5865345.03114873
1593;737089.7965395211;5865194.47647732
1594;737011.6725208822;5865268.208303132
1595;736829.7430770788;5865537.608975601
1596;736817.8096276659;5865522.4802505225
1597;738916.3044805588;5865138.785655318
1598;739059.171915043;5865150.855745418
1599;739062.6116873084;5865130.728151314
1600;739016.1135360041;5867420.181592082
1601;739035.5610510455;5867795.074264211
1602;739067.9550228665;5867843.288396455
1603;740099.5193482004;5866432.2402549675
1604;740288.4396560256;5866719.412773879
1605;740228.2714712521;5866617.31706213
1606;740356.4002051549;5866835.410736026
1607;740336.6075996921;5866802.1388425045
1608;740317.1378207522;5866767.11933968
1609;740322.9598301208;5866777.589573818
1610;740223.0728510319;5866603.7723563975
1611;740779.1693672898;5866209.5447992
1612;740951.2804320052;5865968.764316588
1613;741221.241329128;5866363.822535753
1614;741206.1018783802;5866377.771422032
1615;741460.511442639;5866409.439683402
1616;741522.6722462982;5866394.341821514
1617;741594.6180331977;5866442.483540232
1618;741644.2999219389;5866409.310226812
1619;741290.7380872302;5865903.21426716
1620;741306.423003483;5865889.039598475
1621;741325.4586364088;5865958.359771038
1622;741578.5546306764;5865679.448107534
1623;741684.9092721802;5865677.020998416
1624;741731.5521388225;5865667.862712709
1625;741699.3585420852;5865586.199057
1626;741734.6356887176;5865675.046950159
1627;741963.7757285665;5866167.278285496
1628;741960.6142550277;5866162.40761685
1629;741427.3159704846;5865439.6044239905
1630;741409.5716436522;5865438.326181322
1631;741486.7049188227;5865441.351895283
1632;741367.6932512156;5865435.284288122
1633;741396.9257494978;5865437.403905081
1634;741257.3645038905;5865375.207113175
1635;741325.5254281032;5865416.563723901
1636;741231.7721529573;5865366.000601512
1637;741167.3070358386;5865306.781442426
1638;741295.2353946584;5865167.650348761
1639;741161.028616558;5865288.983412489
1640;741136.7387036668;5865224.878443349
1641;741127.8776721997;5865093.191282238
1642;741106.4820660693;5865061.090914471
1643;741135.1690988466;5865119.871566236
1644;741087.2571900092;5865040.963525939
1645;741018.9849463057;5864883.343721763
1646;740729.8659648175;5865355.645309933
1647;740333.9693277603;5865526.42827894
1648;740420.0192941433;5865407.065924799
1649;736727.0063190256;5869058.326554684
1650;736645.364604478;5865285.682690898
1651;736610.2321731835;5865311.36039596
1652;737942.3702556083;5863969.117234208
1653;737960.815895233;5864038.681109304
1654;737871.9829415799;5863974.455837675
1655;737850.0084740972;5863932.928059209
1656;737842.1715819453;5863912.3017521
1657;737851.1328009544;5863818.14934141
1658;738868.8155857865;5863970.21730981
1659;738795.3335899138;5863261.586833747
1660;738418.3946621385;5863468.888297136
1661;738912.9871597333;5863205.568557049
1662;739062.5671595122;5863140.492041036
1663;739193.0781305181;5863103.287189906
1664;739371.4787464634;5863146.299247222
1665;739288.7015731097;5863161.148889405
1666;739133.010133286;5863243.129718452
1667;739090.8757060207;5863277.973419942
1668;738989.0517677922;5863395.430387518
1669;738999.4044804361;5863382.100940541
1670;738955.1549828455;5863443.151267533
1671;738824.4881645525;5863250.360503086
1672;738094.8668260461;5864143.205911112
1673;738103.52748243;5864141.555765287
1674;740152.8525162396;5863530.651004917
1675;740135.6870507592;5863532.98046074
1676;740279.6565482022;5863508.197670689
1677;740212.6310827956;5863520.977299131
1678;740529.1903187644;5863722.266986417
1679;740535.3796824524;5863733.526274059
1680;740522.3775659278;5863609.173418682
1681;740541.346407159;5863515.21837566
1682;740607.2030179122;5863403.421594791
1683;740637.4485235609;5863281.030742957
1684;740639.9420801545;5863271.8426008
1685;740653.9905998927;5863251.832542745
1686;740648.5025489966;5863254.372216144
1687;740577.7924084447;5863238.778309536
1688;740350.5447999395;5863089.084683915
1689;740706.1883091258;5863935.548816989
1690;740722.0179407165;5863940.935932659
1691;740927.6584360589;5863920.293429267
1692;740888.8524615685;5863902.530561548
1693;740971.162093061;5863940.499139373
1694;740291.3228308373;5864074.870719696
1695;740304.9594684596;5864089.285129924
1696;740400.7053624907;5864066.781835423
1697;740454.6953155255;5863923.253910711
1698;740529.3461660516;5863777.641466747
1699;741283.0904382129;5864459.133654261
1700;741234.0430705692;5864460.670610305
1701;741382.6545907784;5864422.926283324
1702;741258.5222265947;5864089.026285089
1703;741160.2605120715;5864126.4941544775
1704;740978.4535197079;5864160.079478845
1705;740975.4924212527;5864161.584026726
1706;740982.2049865476;5864159.497073283
1707;740921.4468084725;5864190.510223151
1708;740897.9695278645;5864206.057284163
1709;740731.2463265032;5864251.744124151
1710;740708.2811155525;5864267.080977779
1711;740728.5301309279;5864253.264865824
1712;740614.6725557446;5864368.696398158
1713;740697.2048262189;5864277.6129465625
1714;740592.8873313963;5864384.130525925
1715;740587.098717875;5864404.612334807
1716;740585.1172309391;5864383.59664055
1717;740585.5736408512;5864487.721080651
1718;740712.1661657814;5864627.197344996
1719;740691.1490459195;5864608.332893072
1720;740832.9812091392;5864510.338702896
1721;740839.3598159618;5864516.421850138
1722;740821.314926504;5864495.875066511
1723;741181.6227223547;5864296.379619602
1724;741070.5147385938;5864349.0074086785
1725;741184.9400431802;5864224.98558495
1726;740925.6880810718;5864660.541899791
1727;740911.6284293848;5864628.572542476
1728;740907.6654555124;5864720.970127114
1729;740891.602052991;5864720.775979536
1730;740737.4134262933;5864712.395279738
1731;740747.5991597008;5864700.714086015
1732;740729.6767216834;5864721.212811595
1733;740817.6413833081;5864719.044830466
1734;741014.0089650672;5864697.510658871
1735;741132.285924035;5864742.649967228
1736;741348.357055665;5864835.194363688
1737;741253.4349258654;5864795.199532932
1738;741464.1070621917;5864859.560235717
1739;741396.079721368;5864848.639268786
1740;741554.6877318504;5864857.052456922
1741;741516.4049589664;5864859.948537011
1742;741687.5809399593;5864799.228130216
1743;741385.2483349137;5864677.497355109
1744;741346.397832627;5864641.709733935
1745;741281.7546043232;5864582.026272134
1746;741134.6125013927;5864496.910493827
1747;741099.0125282371;5864498.318028032
1748;740866.9670496784;5865490.022346405
1749;740868.6034461932;5865463.858709359
1750;740869.5385299159;5865493.404046677
1751;740887.9396417439;5865324.06174598
1752;740942.2858171491;5865133.850837733
1753;740961.4661654129;5865139.659361012
1754;741075.4016642398;5864838.575812011
1755;741085.7655088326;5864836.74756467
1756;741146.7017980928;5864748.312620845
1757;741138.9205656862;5864745.254787438
1758;740571.1911626408;5865080.441726971
1759;740562.8310688823;5865074.131674736
1760;740581.8444379097;5865086.46055025
1761;740622.0530379841;5865098.51438883
1762;740752.2745783142;5865082.593617619
1763;740814.5800973111;5865096.265416352
1764;741035.0706127252;5865162.958211647
1765;741047.5383956943;5865170.88630685
1766;741070.0805925799;5865199.006832806
1767;740904.7377529045;5865539.712436766
1768;741053.9058705675;5865543.547209569
1769;741077.973144477;5865491.430039665
1770;741137.1505857827;5865346.746240984
1771;741329.566325619;5865130.938487669
1772;741379.5710408833;5865086.622346632
1773;741427.4384219245;5865043.536075441
1774;741410.3508800876;5865059.4244167255
1775;737280.1528687775;5867784.101094836
1776;737339.7978519445;5867795.624541501
1777;737441.6551860202;5867759.079730373
1778;737401.3241345058;5867781.026020329
1779;736994.7519582817;5867419.21055602
1780;737132.0311543279;5867449.62021951
1781;737092.9691450085;5867441.544412503
1782;737154.2393927411;5867390.403201781
1783;737109.578013035;5867508.983293203
1784;737209.9659298323;5867255.6734307865
1785;737231.528515199;5867251.158198561
1786;737394.2998746368;5867297.475852207
1787;737391.4500956726;5867317.430388303
1788;737462.5609863913;5867069.288515391
1789;737449.6033976631;5867165.563428693
1790;736838.3592056663;5866181.485766273
1791;736809.3048185692;5866276.537316234
1792;736793.720089858;5866282.799686321
1793;736716.3085159604;5866317.558348688
1794;736694.6012152557;5866331.604253116
1795;736613.7943968888;5866392.772163195
1796;736564.5466541621;5866451.140986532
1797;736424.8406932164;5866674.7002405785
1798;736363.9489317525;5866810.036050968
1799;736296.5672439754;5866917.102184059
1800;736288.4743169947;5866924.546371198
1801;736214.8253418858;5866971.88183914
1802;736130.7902582859;5867104.6652562255
1803;736118.177759979;5867149.444711095
1804;736117.2760721036;5867152.503381134
1805;736087.6316917054;5867253.537191595
1806;736082.2215644527;5867363.359979333
1807;736078.2363266825;5867319.744664277
1808;736082.4219395362;5867366.839503592
1809;736269.0490658511;5866722.034362696
1810;736270.7745179585;5866719.23476479
1811;736204.5505528856;5866806.200725478
1812;735820.4871776997;5865947.32417009
1813;735782.6496827791;5865918.020024274
1814;735874.5884502253;5866002.939209176
1815;735893.8467221325;5865983.586365423
1816;735733.2460927651;5865268.5642625345
1817;735775.9482494333;5865265.231188678
1818;735634.2385376533;5865288.498012179
1819;736095.5465075008;5865254.7142163515
1820;736152.7313299213;5865278.336971806
1821;736157.6293875163;5864900.704089288
1822;736164.4310084037;5865093.725210718
1823;735941.5248600391;5865512.238037526
1824;735791.9671241585;5865501.235357555
1825;735782.3713840522;5865460.930069615
1826;736736.3014965068;5863810.222466263
1827;736643.538964829;5864741.582152955
1828;736616.2434256865;5864773.859323503
1829;736327.7255694484;5864971.213744325
1830;736344.2119860349;5865025.091397548
1831;736362.8357368446;5865085.522131296
1832;736376.3610549759;5865084.826406964
1833;737242.6382003801;5865126.375807848
1834;737225.3948112561;5865102.769640492
1835;737144.3319580605;5864992.2146641705
1836;737347.7349316381;5865043.5198958805
1837;737265.792654465;5864989.836283209
1838;737213.9400356536;5864924.9730668785
1839;737325.2929222941;5864819.630010668
1840;737299.6671755136;5864843.041267294
1841;737352.2767668624;5864864.7537669735
1842;737457.5961371019;5864857.909955399
1843;737528.339673501;5864907.499396256
1844;737387.9991914579;5864761.158768568
1845;737377.5017634763;5864906.36684473
1846;737423.7995396971;5864814.436506076
1847;737413.6026743405;5864964.936129336
1848;738617.5452311679;5862380.379658116
1849;735071.7968104203;5864818.287141589
1850;738169.7180516556;5864129.842974415
1851;738155.892170899;5864131.39605076
1852;738180.872264633;5864129.826796536
1853;737964.5339662256;5864052.70719453
1854;737979.7290767187;5864079.044586895
1855;735400.2672319042;5864718.074092818
1856;735351.0194891773;5864691.928932545
1857;735297.8421684253;5864707.768101419
1858;735652.7287050743;5864350.398740914
1859;736460.9527360296;5864078.138631056
1860;736267.9803987398;5864090.207264716
1861;736525.106158574;5863945.98332331
1862;736711.4327222637;5863941.987472138
1863;736707.3806927989;5863952.777892223
1864;738727.996429933;5863077.74534196
1865;738742.0783455182;5863117.473542829
1866;739187.9908297888;5863200.117187356
1867;739270.8570587353;5863337.389205324
1868;739220.8857393183;5863368.997984449
1869;739277.1911377616;5863347.531825752
1870;739340.253629296;5863447.211598434
1871;739342.7026580932;5863431.342347679
1872;739355.5377953819;5863490.581225988
1873;739314.160340654;5863513.924236071
1874;739258.0664492432;5863422.154048411
1875;739213.828083602;5863359.3082801
1876;739087.0908433339;5863454.814613534
1877;739057.802685306;5863422.445226762
1878;739082.9608902255;5863284.524827708
1879;739035.2270925733;5863409.309857432
1880;739200.4808766558;5863580.42708075
1881;740714.5595348333;5863252.350183124
1882;739864.8355977103;5867287.9274689695
1883;739852.4012105885;5867308.723537298
1884;739860.0933874024;5867283.379852802
1885;739841.7368033705;5867327.901278169
1886;739837.4843988223;5867336.3168401215
1887;739660.1747138868;5867688.67717902
1888;739656.9464486537;5867692.723287382
1889;739652.482537073;5867695.183322178
1890;739645.358089662;5867714.410459968
1891;739987.9104267312;5867230.540285913
1892;740266.5431121866;5867180.533147723
1893;740330.3959721058;5867164.624787701
1894;740259.407532827;5867182.426616702
1895;740185.5915784818;5867202.057220863
1896;740244.401665468;5867186.423941449
1897;740100.9108418354;5867225.555742867
1898;740245.1809019034;5867575.85624371
1899;740207.9445322332;5867445.250543455
1900;740243.7894082688;5867523.565178276
1901;740106.0760662082;5867277.3271573605
1902;740090.9811432568;5867256.482612432
1903;740135.8985577917;5867325.748837657
1904;739669.9151693311;5867387.214977932
1905;739696.0195899222;5867367.34120255
1906;739247.5467573632;5865260.65225918
1907;739248.5375008313;5865357.117702212
1908;739261.8624438792;5865398.4904080285
1909;739383.4121958764;5865550.650442937
1910;739487.0172459577;5865658.882424153
1911;739308.1268242531;5865467.434563631
1912;739500.1863417187;5865667.231665104
1913;739575.0153034298;5865736.210290609
1914;739633.8587862632;5865762.601270817
1915;739630.886555859;5865803.134475681
1916;739101.5512451879;5865285.181110765
1917;739088.0593229039;5865251.381147748
1918;739162.877152666;5865416.741706606
1919;739536.2093289394;5865759.090019953
1920;739697.4778752516;5865861.7420988735
1921;739772.5851356897;5866134.801818318
1922;739881.4555976855;5865113.868899768
1923;740032.3046396595;5865088.774238789
1924;739967.5723557633;5865098.821802379
1925;739925.727359174;5865106.1350120865
1926;741020.1760648573;5864525.498043082
1927;741052.3028699001;5864392.300594046
1928;741069.3013561445;5864373.614607836
1929;741062.0210614465;5864330.580366447
1930;741053.972662262;5864334.867602849
1931;740985.0325016137;5864371.624673984
1932;740700.4553553498;5864368.971429546
1933;740726.7490190753;5864382.367086476
1934;740622.309072813;5864368.728754791
1935;738248.8996054569;5866598.399790728
1936;738250.2688351936;5866546.745652279
1937;738334.381842437;5866601.037525872
1938;738334.7046689603;5866548.266791112
1939;738351.3803286812;5866148.685614712
1940;738338.4783996982;5866188.395335273
1941;738368.7239053468;5866101.435488246
1942;738336.2408779332;5866253.882784725
1943;738336.7195517436;5866210.450974769
1944;738335.9069194611;5866317.70398583
1945;738256.4804627798;5866240.662274396
1946;738429.9718891812;5866318.8529011505
1947;738335.8735236138;5866352.70551579
1948;738428.3243607174;5866368.952228017
1949;738288.1619898597;5866547.441492352
1950;738251.994287301;5866467.565884733
1951;738335.1610788726;5866470.316855906
1952;738290.1323448467;5866468.828094928
1953;738252.3505096714;5866429.634934713
1954;738335.4059817523;5866430.07185172
1955;738423.9161088819;5866473.423836148
1956;738290.0210253559;5866429.829120046
1957;738335.4950373449;5866415.944879479
1958;738425.463449804;5866417.789637452
1959;738335.650884632;5866369.259686008
1960;738424.606289725;5866442.289354618
1961;738291.3679911945;5866351.540414076
1962;738504.2999131839;5866439.86203481
1963;738494.5705896885;5866187.699523629
1964;736323.9963665068;5866168.491907673
1965;736306.1741160308;5866209.836069908
1966;736040.0537413403;5868536.604180617
1967;736036.1018994171;5868534.370514047
1968;737348.569827819;5867495.097347448
1969;737357.2193522536;5867496.731938989
1970;737320.918066306;5867489.287267098
1971;737406.389171337;5867505.892130885
1972;737409.2055544541;5867506.410021879
1973;737458.7983876024;5867515.570223863
1974;737472.7578517478;5867526.267927669
1975;737468.5388430469;5867521.898213498
1976;737015.8024739907;5866545.807077383
1977;737003.0563922948;5866541.971867214
1978;737041.3614290769;5866560.808105381
1979;737073.0318242075;5866627.641475504
1980;737091.3327484939;5866703.974544484
1981;737082.360397536;5866789.969387624
1982;737043.8327217725;5866870.333413468
1983;736917.8747179398;5866990.945562867
1984;736846.752695272;5867064.53062973
1985;736706.9131509375;5867209.258896204
1986;736654.0252608616;5867241.383295168
1987;736634.5220860746;5867248.56881912
1988;736777.289333017;5866798.222606515
1989;736768.9403712075;5866806.330187916
1990;735952.0779477666;5867072.622273545
1991;735291.9422354134;5864768.293727744
1992;735399.7885580937;5864988.752259449
1993;735381.6546130435;5864978.348874023
1994;735406.3786719487;5864997.31119697
1995;735425.5812841107;5865046.8367060935
1996;735300.5027042553;5863452.679297991
1997;735280.543119556;5863470.538316689
1998;735314.3731128081;5863450.285156938
1999;739328.2199923412;5864266.223536945
2000;739843.7071583575;5864316.893580451
2001;739818.6046131835;5864303.853943642
2002;739865.4033271131;5864329.172859101
2003;740259.2071577435;5864918.3557190085
2004;740266.9215984555;5864948.336065945
2005;733507.5019299461;5864818.384216453
2006;733523.1423184026;5864792.65941431
2007;733531.179585638;5864803.645028151
2008;733530.901286911;5864809.873990554
2009;733522.8083599303;5864819.727085551
2010;733543.0017155602;5864838.527274468
2011;736207.7788181185;5865710.418078738
2012;736379.5781882599;5865856.903961674
2013;736378.5429169956;5865860.253440988
2014;736522.7127895219;5865187.891286188
2015;736540.8578665211;5865215.105793519
2016;736233.7162594734;5865394.574797489
2017;736221.6158308242;5865397.050369238
2018;736266.7892801882;5865369.414614378
2019;736375.1254086281;5865276.201213223
2020;736464.9268418511;5865243.954557687
2021;735933.8772110217;5865943.392133808
2022;735944.8310489159;5865931.741666253
2023;735943.740117906;5865971.498950355
2024;735831.173848816;5865957.841971271
2025;735779.5995287315;5865916.304820532
2026;735710.7150278284;5865888.0363693675
2027;735675.705047974;5865874.978220278
2028;735658.172228174;5865867.405473563
2029;735641.6078879441;5865861.467020767
2030;735610.7835209434;5865848.894342396
2031;735575.6956174452;5865835.108105705
2032;735571.1092544247;5865833.263470042
2033;737885.4748638641;5863802.505902833
2034;733271.7049845478;5864201.818644617
2035;737975.9219501336;5863327.181891001
2036;738002.2267458079;5863318.106935288
2037;737839.8004767916;5863332.892162055
2038;737795.2392846271;5863336.014209835
2039;738584.0603283374;5863224.899108873
2040;738629.7569793079;5863196.849602396
2041;738636.224641723;5863192.012931839
2042;739855.9856981919;5863409.827507082
2043;740055.4924895918;5863401.027467152
2044;740649.0702783997;5863856.376392735
2045;737681.5709525781;5861953.508450558
2046;737679.055132086;5861953.751058654
2047;737758.1253663965;5862052.573978131
2048;738702.5042665412;5863569.63711773
2049;738766.0565638351;5863564.153168589
2050;738655.4829136301;5863508.181493954
2051;738567.885606325;5863381.097997532
2052;738442.7068389278;5863533.287819544
2053;738444.9220967947;5863537.833495694
2054;738608.5617482607;5863446.855712782
2055;738400.594675561;5863392.906849891
2056;738443.4526795162;5863372.411221748
2057;736445.7464935874;5864890.883262066
2058;736421.9575184049;5864813.692265795
2059;736460.5519858629;5865080.506445481
2060;736169.0173714242;5865247.659761966
2061;738159.7215613824;5864184.200809774
2062;738399.1809180278;5864213.418285181
2063;738720.0036904939;5863935.354686758
2064;733277.5047300182;5864185.8347856235
2065;740399.8259385135;5866120.869499233
2066;740552.3559047985;5867761.216092472
2067;740554.1036208039;5867677.914539846
2068;740463.3671038585;5867767.042537206
2069;740617.3887513197;5867757.526012809
2070;740420.4979679539;5867769.696807757
2071;740464.2576597849;5867866.999035206
2072;740653.3449468462;5867826.990404059
2073;740553.8475859751;5867848.046703813
2074;740678.0578738021;5867811.809183123
2075;740701.8579809339;5867751.35969893
2076;740711.7988114617;5867750.129673582
2077;740694.8337210648;5867752.023265309
2078;740845.3488045664;5867653.41137742
2079;740837.1668219931;5867659.108275667
2080;738387.2029408184;5865318.592882193
2081;737602.2001556425;5865863.635283722
2082;736598.8664531736;5869007.305427358
2083;735941.7474990209;5864471.477845649
2084;735936.5711426989;5864458.890977016
2085;735910.4778540571;5864395.374483027
2086;736119.1128437017;5864299.226980392
2087;736200.8992735877;5864250.0292455545
2088;735706.5071510765;5863923.059780747
2089;735716.5593010952;5863928.107161135
2090;735020.4673932157;5863726.634811808
2091;734964.8744395135;5863649.130499248
2092;734943.0001595727;5863595.746586224
2093;733633.7048366586;5864568.031699599
2094;736950.2130300152;5865366.922870258
2095;737094.6500693196;5865541.265762256
2096;737098.4683278537;5865538.4179990655
2097;737066.6198215379;5865505.005391936
2098;735968.2638017279;5863085.833316179
2099;738487.1233157546;5865312.784240653
2100;739264.211285135;5866723.3127920935
2101;739236.6708431127;5866752.603440648
2102;739161.6860341144;5866849.9429547265
2103;739143.8637836385;5866846.496000902
2104;739053.0604749986;5866958.304220717
2105;739068.3891688805;5866867.420487897
2106;738728.5196315396;5865563.416860841
2107;736564.5021263657;5862547.336062125
2108;736166.3011758489;5865187.778027417
2109;733553.4212198985;5863887.242876265
2110;739608.6449215985;5863605.355666646
2111;739524.7434213876;5863729.643759451
2112;739654.5642115506;5863539.95265513
2113;739839.4547538093;5863422.833464576
2114;739829.5584510778;5863424.726124175
2115;739501.4665158627;5863752.032950599
2116;738913.354514053;5864111.545814381
2117;738854.6668785065;5864199.553723557
2118;738859.1530539857;5864204.374770509
2119;738849.9024043006;5864191.222054688
2120;738680.7524380403;5864352.404848249
2121;738465.3937511516;5865159.689896934
2122;738466.9744879209;5865146.471032483
2123;738439.8236641164;5865206.433384889
2124;737844.4981593029;5865968.181791162
2125;737577.030818774;5866398.759521185
2126;737364.9115290674;5866612.721245659
2127;739260.3484988044;5864902.872115223
2128;739286.2859401593;5865031.644107629
2129;739568.9706550798;5865160.822481101
2130;739582.8187997345;5865488.33958695
2131;739373.8832474645;5865172.37484797
2132;739589.9543790943;5865021.871672657
2133;739460.8905614686;5864628.960833566
2134;739315.5295703909;5864717.475471322
2135;739383.2563485894;5864729.625877764
2136;737825.7185612062;5864501.10074
2137;733781.3033495015;5864719.643452066
2138;733957.7781382558;5864625.45003557
2139;739290.2266501335;5864713.398374659
2140;737902.6959890897;5861966.140254105
2141;739960.3254569126;5866279.2882276075
2142;739958.9562271759;5866306.489932902
2143;740399.5921675828;5865262.270255196
2144;739054.4297047352;5865079.568027162
2145;736231.0445916944;5866165.563033108
2146;736267.2456901002;5866186.906622055
2147;734858.6422494495;5862956.960420289
2148;737686.8697603397;5861766.960983519
2149;737735.9839196777;5861724.6673058905
2150;739232.3071190737;5866135.562352052
2151;734925.0888535039;5864731.907114398
2152;735173.6652764453;5863989.323056546
2153;740754.2894610976;5864194.700323258
2154;740759.5103452157;5864190.138129416
2155;740828.8512560308;5864135.230209158
2156;740869.6721133048;5864104.330499147
2157;740864.52915283;5864108.213179253
2158;740845.4489921081;5864122.740889206
2159;741076.3144840644;5864144.856057245
2160;740871.1749264305;5864223.788409163
2161;741030.3729302139;5864151.990516159
2162;740731.2908542996;5864387.544157425
2163;740794.2642902415;5864462.353173019
2164;740682.221222758;5864368.906716278
2165;741226.5178729916;5864102.6965384465
2166;738575.1770329719;5862406.776739418
2167;738616.1092097366;5862385.814344849
2168;738638.8406497565;5862378.60044593
2169;736395.1517850219;5864773.632816632
2170;735394.1891877069;5865099.905839715
2171;734589.2490817298;5863854.467462825
2172;734184.6138646452;5864443.100791982
2173;735260.7616460419;5864717.006281533
2174;735215.8776273545;5864726.600408808
2175;737099.069453104;5863901.106945287
2176;737034.1924538697;5863917.349126306
2177;736872.868247812;5863958.957718988
2178;737856.0753863456;5863947.762852754
2179;740803.5372038246;5864473.856086347
2180;741214.907250102;5864357.759862811
2181;737216.1107657241;5862065.125053622
2182;737254.9501360619;5862079.924347354
2183;740819.8009814293;5864949.565699195
2184;740784.3457236117;5865088.838957358
2185;741035.727397721;5864860.514809767
2186;741030.2727426722;5864866.824708641
2187;741189.8714966225;5864951.846992917
2188;741063.1565202526;5865012.131607552
2189;741140.0226286453;5865174.542940925
2190;741216.4879868712;5864778.793938972
2191;741205.4896211808;5864773.924039753
2192;741219.1819185485;5864933.790811997
2193;741217.1559038159;5864935.036622574
2194;741438.9933850687;5864914.181453235
2195;741490.5899690514;5864970.32387595
2196;741548.242333333;5864957.0243993085
2197;740885.2345781176;5865336.439512385
2198;741086.3109743374;5865493.921819081
2199;740998.4798961015;5865664.513306716
2200;740988.5501975229;5865651.53639313
2201;741092.5559977711;5865737.164959879
2202;741100.5153413628;5865741.388159077
2203;741054.8409542904;5865968.068522331
2204;741329.6665131608;5865418.586254844
2205;741413.7349926076;5865645.047943525
2206;741418.3436195265;5865745.870253937
2207;741302.8496478286;5865579.823919454
2208;741420.0802035831;5865783.765890992
2209;741435.7873837339;5865770.724077732
2210;741389.5452672584;5865813.312303791
2211;741134.3898624112;5865759.381275731
2212;738261.2338050368;5864584.129504615
2213;738253.9089825425;5864581.168800576
2214;738349.6771404721;5864675.280848119
2215;738619.8829404744;5864573.257415986
2216;738638.1393369646;5864654.410116273
2217;738383.5627934694;5864843.203059194
2218;738387.6593507307;5864849.982142506
2219;738373.39932396;5864822.623153343
2220;738530.137166997;5864933.208355168
2221;738620.2057669979;5864952.769218206
2222;738792.7732416256;5864040.007681573
2223;738880.0811182549;5863923.431863178
2224;738701.8363495966;5864566.316759296
2225;738721.272732689;5864622.667284235
2226;737875.6342208779;5863330.012761455
2227;737468.3941277087;5863531.653964987
2228;737801.0167661993;5863666.520783346
2229;737809.566103092;5863666.650199542
2230;737776.1034641595;5863664.725133814
2231;737812.9836114594;5863666.698730617
2232;737492.1274431462;5863937.6680723075
2233;738140.4076297297;5863622.001724753
2234;737268.3863986008;5863417.123135099
2235;737263.8445633763;5863413.224583674
2236;737585.3352527872;5863851.086393076
2237;737621.2803163644;5863830.201440792
2238;738019.2697598484;5864308.982433727
2239;738336.7195517437;5864026.515480263
2240;733504.8191302181;5864796.299711926
2241;735379.5395427186;5864722.05411785
2242;735382.5229050717;5864736.453410455
2243;735373.1831997943;5864741.420362927
2244;738101.2231689706;5864035.202902472
2245;737736.6073088262;5864641.353799918
2246;737513.745688258;5864770.672048758
2247;737524.4657552216;5864789.73099821
2248;737506.6769005926;5864752.600061007
2249;737604.9942748614;5864846.794840153
2250;738478.1620967456;5864870.092914454
2251;739770.247426383;5866049.541549608
2252;736405.6714769019;5864448.261720242
2253;737964.2556674985;5861960.236784118
2254;738479.0303887738;5865150.515970535
2255;738617.9237174366;5865121.489536337
2256;738689.0902679006;5864634.963168875
2257;739833.4323693573;5864466.705187682
2258;739854.9726908259;5864668.404826339
2259;739762.5886454165;5864703.788082858
2260;739761.8873326245;5864713.899922162
2261;739180.710535091;5866072.389731792
2262;739281.0650560411;5865434.831240289
2263;739570.4623362566;5865776.727192845
