;key;u;v;osmid;oneway;lanes;name;highway;maxspeed;length;service;junction;Am_cycl;Am_Direct;Am_cycl_2;Am_Dir_2;DWV_ALLE;DWV_PW;DWV_LI;DWV_LW;DWV_LZ;pour100_GW;grade;HV_DWV;C_GR;B_GW;C_HV_DWV;C_IC_DWV;C_RA_DWV;TC_DWV;PD_DWV;avg_spd;tt_s;TC_noGR;PD_noGR;geometry
5390;5390;583295792;567168323;163690521;False;1;Chemin de la Prairie;residential;30.0;31.437999999999995;;;Aucun;;;;696.0;672.0;21.0;3.0;0.0;13.959;0.0236;3.45;0.0789184;0.05;0.0;0.901;;1.05422432;49.578;15;7.545119999999998;0.851;26.754;LINESTRING (316444.8746636327 5154988.002479153, 316438.5978391069 5154982.520920822, 316433.8735317609 5154977.859751649, 316420.8012420268 5154967.768742556)
5391;5391;567168323;583295792;163690521;False;1;Chemin de la Prairie;residential;30.0;31.438;;;Aucun;;;;696.0;672.0;21.0;3.0;0.0;13.959;-0.0236;3.45;-0.0343616;0.05;0.0;0.901;;0.77810432;24.836;15;7.545119999999999;0.817;25.685;LINESTRING (316420.8012420268 5154967.768742556, 316433.8735317609 5154977.859751649, 316438.5978391069 5154982.520920822, 316444.8746636327 5154988.002479153)
5392;5392;563850116;562647700;24607559;False;1;Chemin de Malley;residential;30.0;7.27;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;0.0058;6.93;0.0152656;0.0;0.0;0.902;;0.93986588;7.365;15;1.7448;0.902;6.558;LINESTRING (316391.8908323727 5155064.423464606, 316385.5596529697 5155068.029819869)
5393;5393;563850201;563850199;24607559;False;1;Chemin de Malley;residential;30.0;33.058;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;21.413;-0.0391;6.93;-0.0326876;0.066;0.0;0.902;;0.78613577;31.504;15;7.93392;0.803;26.546;LINESTRING (316259.6600383288 5155127.291159524, 316267.2879743418 5155123.9233326735, 316279.8609895561 5155115.54532747, 316288.06455026666 5155110.402866565)
5394;5394;563850201;347268560;24607559;False;1;Chemin de Malley;residential;30.0;47.523;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;21.413;0.0491;6.93;0.2142724;0.066;0.0;0.902;;1.40529977;132.684;15;11.40552;0.836;39.729;LINESTRING (316330.1481302897 5155088.183892387, 316303.18031669455 5155101.324927603, 316288.06455026666 5155110.402866565)
5395;5395;563850116;347268560;24607559;False;1;Chemin de Malley;residential;30.0;58.896;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;-0.0435;6.93;-0.02871;0.0;0.0;0.902;;0.86891825;56.835;15;14.13504;0.873;51.416;LINESTRING (316330.1481302897 5155088.183892387, 316340.83750954084 5155083.49989757, 316367.24797509355 5155075.514052188, 316378.8624550945 5155070.957758374, 316385.5596529697 5155068.029819869)
5396;5396;563850199;256188234;24607559;False;1;Chemin de Malley;residential;30.0;62.959;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;21.917;-0.0079;6.93;-0.0164636;0.067;0.0;0.902;;0.79608697;54.334;15;15.11016;0.819;51.563;LINESTRING (316198.2228828443 5155129.735021286, 316210.23946488573 5155133.1180159785, 316221.54484362475 5155134.821048642, 316230.865148912 5155134.6047604075, 316243.2440689378 5155132.983286877, 316254.1608906584 5155129.726891249, 316259.6600383288 5155127.291159524)
5397;5397;664605709;256188234;26638367;False;1;Chemin de Malley;residential;30.0;18.918;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;6.979;-0.025;6.93;-0.035;0.03;0.0;0.902;;0.798875;14.68;15;4.540319999999999;0.837;15.834;LINESTRING (316198.2228828443 5155129.735021286, 316189.1461162813 5155129.37676854, 316179.5204606373 5155127.122310843)
5398;5398;3199701345;664605709;[313927095, 26638367];False;2;Chemin de Malley;residential;30.0;71.066;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;-0.0594;6.93;-0.0014256;0.0;0.0;0.902;;0.96732812;98.284;15;17.05584;0.901;64.03;LINESTRING (316179.5204606373 5155127.122310843, 316150.62947804277 5155123.184302697, 316121.5162191917 5155121.533082585, 316108.6276424101 5155122.803282676)
5399;5399;563850169;256188240;30574217;False;1;Chemin de Malley;residential;30.0;28.873999999999995;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;-0.0126;6.93;-0.0238896;0.0;0.0;0.902;;0.84686492;21.886;15;6.929759999999998;0.878;25.351;LINESTRING (316433.7802755484 5155054.511437236, 316445.2119914746 5155053.7977104215, 316454.82568224554 5155055.152118021, 316462.4443785059 5155056.789468674)
5400;5400;256188240;563850169;30574217;False;1;Chemin de Malley;residential;30.0;28.874;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;0.0126;6.93;0.0365904;0.0;0.0;0.902;;0.99428492;34.014;15;6.929759999999999;0.902;26.044;LINESTRING (316462.4443785059 5155056.789468674, 316454.82568224554 5155055.152118021, 316445.2119914746 5155053.7977104215, 316433.7802755484 5155054.511437236)
5401;5401;563240666;563850169;[679762006, 679762007];False;1;Chemin de Malley;residential;30.0;33.417;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;-0.0348;6.93;-0.0350784;0.0;0.0;0.902;;0.84011168;27.636;15;8.02008;0.867;28.973;LINESTRING (316462.4443785059 5155056.789468674, 316473.2550384718 5155060.9102040995, 316485.38421500876 5155066.236576603, 316493.5421659558 5155069.203305442)
5402;5402;563240662;256188243;679762007;False;1;Chemin de Malley;residential;30.0;8.344;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;4.768;-0.0562;6.93;-0.0085424;0.022;0.0;0.902;;0.92076748;10.881;15;2.00256;0.871;7.268;LINESTRING (316528.8819638432 5155063.794523803, 316534.3243994714 5155057.457153796)
5403;5403;563240666;256188243;679762007;False;1;Chemin de Malley;residential;30.0;37.631;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;;0.0462;6.93;0.1962576;0.0;0.0;0.902;;1.42199948;96.448;15;9.03144;0.902;33.943;LINESTRING (316528.8819638432 5155063.794523803, 316519.9701024877 5155069.636522784, 316510.6944150793 5155072.086412645, 316501.52347449365 5155071.408022657, 316493.5421659558 5155069.203305442)
5404;5404;4155636247;563240662;414416708;False;1;;cycleway;;28.125999999999998;;;Aucun;;;;0.0;0.0;0.0;0.0;0.0;37.22;0.0201;;0.0644004;0.084;0.0;0.902;;0.98285417;41.908;15;6.750239999999999;0.818;23.007;LINESTRING (316534.3243994714 5155057.457153796, 316541.32917917357 5155055.810152502, 316549.4814449467 5155056.563966873, 316555.46256304206 5155055.081467928, 316558.6013162909 5155049.225440144)
5405;5405;276654304;563240662;[25382003, 23873652, 679762007];False;1;Chemin de Malley;residential;30.0;113.098;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;4.248;-0.0232;6.93;-0.0341504;0.02;0.0;0.902;;0.80925408;85.841;15;27.14352;0.848;95.907;LINESTRING (316534.3243994714 5155057.457153796, 316537.0357945283 5155049.912492134, 316537.65643476753 5155043.54335093, 316535.8812270728 5155031.830707499, 316529.54053995386 5155014.3621130865, 316526.16603524575 5155004.84438648, 316521.8560704618 5154992.830459022, 316508.05057903705 5154952.978348221, 316506.93822313764 5154949.964804196)
5406;5406;563240662;276654304;[25382003, 23873652, 679762007];False;1;Chemin de Malley;residential;30.0;113.09800000000001;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;4.248;0.0232;6.93;0.0772096;0.02;0.0;0.902;;1.08069408;173.379;15;27.143520000000002;0.882;99.752;LINESTRING (316506.93822313764 5154949.964804196, 316508.05057903705 5154952.978348221, 316521.8560704618 5154992.830459022, 316526.16603524575 5155004.84438648, 316529.54053995386 5155014.3621130865, 316535.8812270728 5155031.830707499, 316537.65643476753 5155043.54335093, 316537.0357945283 5155049.912492134, 316534.3243994714 5155057.457153796)
5407;5407;276654304;256188247;23873652;False;1;Chemin de Malley;residential;30.0;23.915;;;Aucun;;;;880.0;819.0;59.0;2.0;0.0;15.735;0.0978;6.93;0.6173136;0.055;0.0;0.902;;2.53821628;157.289;15;5.739599999999999;0.847;20.256;LINESTRING (316501.2061976357 5154926.750250402, 316506.93822313764 5154949.964804196)
5408;5408;567153349;256188247;25167761;False;1;Chemin de Montelly;residential;30.0;4.124;;;Contresens;u to v;;;1275.0;1148.0;113.0;11.0;3.0;15.735;0.1031;9.96;0.6726244;0.055;0.2;0.903;;2.89479937;30.146;15;0.98976;1.048;4.322;LINESTRING (316501.2061976357 5154926.750250402, 316497.07683097466 5154926.519561607)
5409;5409;567153305;567153349;25167761;False;1;Chemin de Montelly;residential;30.0;113.24700000000001;;;Contresens;v to u;;;1275.0;1148.0;113.0;11.0;3.0;19.585;0.0743;9.96;0.3991396;0.063;0.2;0.902;;2.11955233;532.94;15;27.179280000000002;1.039;117.664;LINESTRING (316497.07683097466 5154926.519561607, 316491.45585139253 5154926.211765305, 316486.7297794637 5154925.543197451, 316481.02429328416 5154923.714338822, 316474.25512097846 5154919.97149086, 316470.36895137955 5154916.875240993, 316466.2726027993 5154912.417432324, 316460.50932281854 5154902.860958061, 316431.01678967354 5154842.665413347)
5410;5410;5313496299;567153305;25167761;False;1;Chemin de Montelly;residential;30.0;135.00100000000003;;;Contresens;v to u;;;1275.0;1148.0;113.0;11.0;3.0;23.365;0.0155;9.96;0.04681;0.069;0.2;0.902;;1.15178425;206.552;15;32.400240000000004;1.033;139.456;LINESTRING (316431.01678967354 5154842.665413347, 316424.4876881232 5154832.920887143, 316409.91320441954 5154818.871734769, 316401.7033704622 5154807.120747286, 316395.72349040746 5154793.467089689, 316393.0017424484 5154779.158530257, 316393.2476021248 5154767.017598986, 316394.5983180526 5154758.146215702, 316396.2346567076 5154751.85746057, 316398.52192579804 5154745.5155968685, 316402.1780611554 5154738.998755617, 316404.29776029964 5154735.231026146, 316409.7929938183 5154728.602799328, 316413.1321198664 5154725.554343287)
5411;5411;567162817;567174710;23647002;False;1;Chemin de Montelly;residential;30.0;0.832;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0599;9.96;-0.0002396;0.0;0.2;0.903;;1.17238217;1.331;15;0.19968;1.103;0.918;LINESTRING (316850.5340901313 5154684.021734104, 316849.70271326916 5154683.946797799)
5412;5412;1128132426;567151145;23647002;False;1;Chemin de Montelly;residential;30.0;3.827;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0012;9.96;0.0029376;0.0;0.2;0.903;;1.11018848;4.302;15;0.91848;1.103;4.221;LINESTRING (316651.88549545145 5154759.044013411, 316648.35342844954 5154760.54118152)
5413;5413;567149966;567174712;23647002;False;1;Chemin de Montelly;residential;30.0;15.086;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0106;9.96;-0.0209456;0.0;0.2;0.903;;1.05413612;14.679;15;3.62064;1.082;16.323;LINESTRING (316768.68862920115 5154718.205849835, 316778.80505132733 5154706.989537586)
5414;5414;567149966;567151156;23647002;False;1;Chemin de Montelly;residential;30.0;16.726;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0334;9.96;0.1247824;0.0;0.2;0.903;;1.42891052;35.543;15;4.014239999999999;1.103;18.449;LINESTRING (316790.3445545098 5154694.851581144, 316784.69563277165 5154700.727835347, 316778.80505132733 5154706.989537586)
5415;5415;567151158;567174924;23647002;False;1;Chemin de Montelly;residential;30.0;20.609;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0359;9.96;0.1377124;0.0;0.2;0.903;;1.46380577;46.144;15;4.94616;1.103;22.732;LINESTRING (316545.52545410383 5154804.227853174, 316530.74157749146 5154810.614799717, 316526.9407597538 5154813.121115483)
5416;5416;567151156;567174699;23647002;False;1;Chemin de Montelly;residential;30.0;25.908;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0324;9.96;0.1197504;0.0;0.2;0.903;;1.41536192;53.915;15;6.217919999999999;1.103;28.577;LINESTRING (316812.78043529455 5154682.550687439, 316806.4561660006 5154684.376933963, 316801.5718914308 5154686.348667195, 316796.8119440535 5154689.384293944, 316790.3445545098 5154694.851581144)
5417;5417;567174924;567151161;23647002;False;1;Chemin de Montelly;residential;30.0;26.615;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0011;9.96;0.0026884;0.0;0.2;0.903;;1.10957657;29.862;15;6.387599999999999;1.103;29.356;LINESTRING (316570.01615883375 5154793.643151748, 316551.15573308733 5154801.799557702, 316545.52545410383 5154804.227853174)
5418;5418;567151145;256188252;23647002;False;1;Chemin de Montelly;residential;30.0;27.442;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0046;9.96;-0.0101936;0.0;0.2;0.903;;1.07856572;28.402;15;6.58608;1.093;29.994;LINESTRING (316678.26410466846 5154751.216296018, 316651.88549545145 5154759.044013411)
5419;5419;567174854;256188258;23647002;False;1;Chemin de Montelly;residential;30.0;34.909;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0345;9.96;-0.03519;0.0;0.2;0.903;;1.04043425;35.747;15;8.37816;1.068;37.283;LINESTRING (316923.25326585444 5154683.36768695, 316903.7292324904 5154686.360462354, 316888.472647005 5154686.277038263)
5420;5420;256188247;256188248;23647002;False;1;Chemin de Montelly;residential;30.0;35.516;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;15.735;0.0912;9.96;0.5515776;0.055;0.2;0.903;;2.554660480000001;218.352;15;8.523839999999998;1.048;37.221;LINESTRING (316528.4516835571 5154906.016948635, 316525.1993570222 5154911.420452828, 316521.42265180394 5154916.239299254, 316517.59247275244 5154919.547257254, 316511.9367460977 5154923.411025373, 316501.2061976357 5154926.750250402)
5421;5421;567162817;567174699;23647002;False;1;Chemin de Montelly;residential;30.0;36.884;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0112;9.96;0.0318976;0.0;0.2;0.903;;1.18319648;49.498;15;8.85216;1.103;40.683;LINESTRING (316812.78043529455 5154682.550687439, 316823.8928041506 5154682.169902288, 316841.34265062475 5154683.443512039, 316849.70271326916 5154683.946797799)
5422;5422;567174710;567174854;23647002;False;1;Chemin de Montelly;residential;30.0;37.897;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0391;9.96;-0.0326876;0.0;0.2;0.903;;1.05313577;41.232;15;9.095279999999999;1.07;40.55;LINESTRING (316888.472647005 5154686.277038263, 316850.5340901313 5154684.021734104)
5423;5423;1128132426;567151161;23647002;False;1;Chemin de Montelly;residential;30.0;84.833;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0;9.96;0.0;0.0;0.2;0.903;;1.103;93.571;15;20.35992;1.103;93.571;LINESTRING (316570.01615883375 5154793.643151748, 316576.6344378252 5154790.884661338, 316648.35342844954 5154760.54118152)
5424;5424;256188248;567151158;23647002;False;1;Chemin de Montelly;residential;30.0;93.76199999999999;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0797;9.96;0.4453636;0.0;0.2;0.903;;2.31243953;476.405;15;22.502879999999994;1.103;103.419;LINESTRING (316526.9407597538 5154813.121115483, 316525.7825580212 5154818.472258307, 316526.07602013776 5154821.822028567, 316528.6441027188 5154851.838719888, 316531.2454885726 5154883.967471165, 316531.65281897597 5154890.060778707, 316531.48106565705 5154895.537719539, 316530.7170941947 5154899.964956864, 316528.4516835571 5154906.016948635)
5425;5425;567151158;256188248;23647002;False;1;Chemin de Montelly;residential;30.0;93.76200000000001;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0797;9.96;0.0628036;0.0;0.2;0.903;;1.37994953;227.092;15;22.50288;1.103;103.419;LINESTRING (316528.4516835571 5154906.016948635, 316530.7170941947 5154899.964956864, 316531.48106565705 5154895.537719539, 316531.65281897597 5154890.060778707, 316531.2454885726 5154883.967471165, 316528.6441027188 5154851.838719888, 316526.07602013776 5154821.822028567, 316525.7825580212 5154818.472258307, 316526.9407597538 5154813.121115483)
5426;5426;567174712;256188252;23647002;False;1;Chemin de Montelly;residential;30.0;97.374;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0084;9.96;0.0229824;0.0;0.2;0.903;;1.16039552;123.957;15;23.369759999999996;1.103;107.404;LINESTRING (316678.26410466846 5154751.216296018, 316688.4970579661 5154748.670976077, 316733.62744946824 5154737.450793952, 316744.69659266074 5154734.123999176, 316758.0121467868 5154727.403923213, 316765.21665557695 5154721.436063436, 316768.68862920115 5154718.205849835)
5427;5427;256188252;567174712;23647002;False;1;Chemin de Montelly;residential;30.0;97.37400000000001;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;-0.0084;9.96;-0.0173376;0.0;0.2;0.903;;1.06211552;96.595;15;23.36976;1.086;105.748;LINESTRING (316768.68862920115 5154718.205849835, 316765.21665557695 5154721.436063436, 316758.0121467868 5154727.403923213, 316744.69659266074 5154734.123999176, 316733.62744946824 5154737.450793952, 316688.4970579661 5154748.670976077, 316678.26410466846 5154751.216296018)
5428;5428;567174915;256188258;163690516;False;1;Avenue de Tivoli;tertiary;30.0;33.811;;;Aucun;;;;1106.0;1016.0;83.0;6.0;0.0;;0.0312;8.050000000000002;0.1138176;0.0;0.2;0.902;;1.39841248;68.569;15;8.11464;1.102;37.26;LINESTRING (316923.25326585444 5154683.36768695, 316954.83933422295 5154695.657953189)
5429;5429;564308353;592205873;27336171;False;1;Avenue de Montoie;tertiary;30.0;2.913;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;0.0496;12.04;0.2174464;0.0;0.2;0.902;;1.67999872;8.608000000000002;15;0.69912;1.102;3.21;LINESTRING (316664.7181350149 5154528.798365934, 316661.91429231246 5154527.982455208)
5430;5430;313415593;567149961;27336171;False;1;Avenue de Montoie;tertiary;30.0;3.282;;;Aucun;;;;1500.0;1346.0;140.0;12.0;3.0;;0.1146;10.33;0.8003664;0.0;0.2;0.903;;3.309989720000001;27.867;15;0.78768;1.103;3.62;LINESTRING (316859.9380542888 5154550.5476510925, 316856.8697098655 5154549.361528343)
5431;5431;592205814;394659249;27336171;False;1;Avenue de Montoie;tertiary;30.0;7.731;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;-0.0307;12.04;-0.0359804;0.0;0.2;0.902;;1.03267633;7.6;15;1.85544;1.066;8.241;LINESTRING (316598.17613058223 5154499.018046329, 316605.2073154164 5154502.274893975)
5432;5432;567137890;592205833;27336171;False;1;Avenue de Montoie;tertiary;30.0;9.158;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;-0.056;12.04;-0.00896;0.0;0.2;0.902;;1.141312;13.517;15;2.19792;1.093;10.01;LINESTRING (316634.23517550225 5154515.719859903, 316642.56641669467 5154519.571286407)
5433;5433;564308353;567137890;27336171;False;1;Avenue de Montoie;tertiary;30.0;21.048;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;-0.0498;12.04;-0.0203184;0.0;0.2;0.902;;1.10083468;27.489;15;5.051519999999999;1.082;22.774;LINESTRING (316642.56641669467 5154519.571286407, 316644.1003192924 5154520.281077789, 316661.91429231246 5154527.982455208)
5434;5434;1128149684;256188258;27336171;False;1;Avenue de Montoie;tertiary;30.0;30.604;;;Aucun;;;;1275.0;1148.0;113.0;11.0;3.0;;0.0019;9.96;0.0047044;0.0;0.2;0.903;;1.11453737;34.766;15;7.344959999999999;1.103;33.756;LINESTRING (316923.25326585444 5154683.36768695, 316918.5100500374 5154664.115490298, 316915.91380786244 5154653.6620850535)
5435;5435;592205814;592205833;27336171;False;1;Avenue de Montoie;tertiary;30.0;31.918;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;0.0432;12.04;0.1783296;0.0;0.2;0.902;;1.57307008;83.019;15;7.66032;1.102;35.174;LINESTRING (316634.23517550225 5154515.719859903, 316605.2073154164 5154502.274893975)
5436;5436;592205921;274345151;27336171;False;1;Avenue de Montoie;tertiary;30.0;34.049;;;Aucun;;;;584.001;514.3343819470554;62.00009756996642;6.000006954230864;1.333334597738947;;-0.0927;11.87;0.1212516;0.0;0.2;0.901;;1.56411993;106.846;15;8.171759999999999;1.101;37.488;LINESTRING (316778.3568892013 5154542.039673416, 316812.35515371506 5154545.214561683)
5437;5437;313415593;592205921;27336171;False;1;Avenue de Montoie;tertiary;30.0;44.58;;;Aucun;;;;1500.0;1346.0;140.0;12.0;3.0;;-0.1;10.33;0.16;0.0;0.2;0.903;;1.688;160.711;15;10.6992;1.103;49.172;LINESTRING (316812.35515371506 5154545.214561683, 316856.8697098655 5154549.361528343)
5438;5438;274345151;592205905;27336171;False;1;Avenue de Montoie;tertiary;30.0;48.86;;;Aucun;;;;584.001;514.3343819470554;62.00009756996642;6.000006954230864;1.333334597738947;;-0.0838;11.87;0.0797776;0.0;0.2;0.901;;1.43239548;128.6;15;11.726399999999998;1.101;53.795;LINESTRING (316729.56348476635 5154537.555727058, 316733.82685273373 5154537.893745406, 316778.3568892013 5154542.039673416)
5439;5439;567149961;567162770;27336171;False;1;Avenue de Montoie;tertiary;30.0;54.522;;;Aucun;;;;1500.0;1346.0;140.0;12.0;3.0;;0.1229;10.33;0.8991364;0.0;0.2;0.903;;3.58918097;515.342;15;13.08528;1.103;60.138;LINESTRING (316900.7215877337 5154583.378609699, 316898.6631882818 5154578.525230578, 316895.8373837459 5154573.428152946, 316890.821788472 5154567.763400331, 316887.72565397795 5154564.64298553, 316882.2504199324 5154560.02643096, 316875.3836544284 5154555.852347878, 316866.4281121396 5154552.419869832, 316859.9380542888 5154550.5476510925)
5440;5440;592205873;592205905;27336171;False;1;Avenue de Montoie;tertiary;30.0;65.429;;;Aucun;;;;847.0;745.0;91.0;9.0;2.0;;0.0697;12.04;0.3616036;0.0;0.2;0.902;;2.07814153;280.69;15;15.70296;1.102;72.103;LINESTRING (316729.56348476635 5154537.555727058, 316688.6672527717 5154534.256547206, 316672.2775324955 5154530.9938786635, 316664.7181350149 5154528.798365934)
5441;5441;567162770;1128149684;27336171;False;1;Avenue de Montoie;tertiary;30.0;72.049;;;Aucun;;;;1500.0;1346.0;140.0;12.0;3.0;;0.0608;10.33;0.2937856;0.0;0.2;0.903;;1.89118688;263.627;15;17.29176;1.103;79.47;LINESTRING (316915.91380786244 5154653.6620850535, 316907.75558263913 5154625.3158197375, 316903.8707963212 5154600.944079615, 316901.58639747044 5154586.58876772, 316900.7215877337 5154583.378609699)
5442;5442;567174915;276872321;[163690516, 921499183];False;3;Avenue de Tivoli;tertiary;30.0;51.802;;;Voie de bus;u to v;;;0.0;0.0;0.0;0.0;0.0;;0.0094;;0.0260944;0.0;0.0;0.9;;0.96532812;56.671;15;12.432479999999998;0.9;46.622;LINESTRING (317005.2953586628 5154706.688329529, 316994.2494925986 5154705.965759098, 316991.2791179295 5154705.477257585, 316983.37912905193 5154704.1924941875, 316972.8334658464 5154701.986818303, 316963.1966408903 5154698.863968198, 316954.83933422295 5154695.657953189)
5443;5443;276872321;567174915;[163690516, 921499183];False;3;Avenue de Tivoli;tertiary;30.0;51.80200000000001;;;Aucun;;;;1106.0;1016.0;83.0;6.0;0.0;;-0.0094;8.050000000000002;-0.0190256;0.0;0.2;0.902;;1.05734812;50.87;15;12.43248;1.083;56.102;LINESTRING (316954.83933422295 5154695.657953189, 316963.1966408903 5154698.863968198, 316972.8334658464 5154701.986818303, 316983.37912905193 5154704.1924941875, 316991.2791179295 5154705.477257585, 316994.2494925986 5154705.965759098, 317005.2953586628 5154706.688329529)
5444;5444;272832332;574442218;24980285;False;2;Avenue de Rhodanie;secondary;50.0;6.909;;;Bande cyclable;u to v;Bande cyclable;v to u;8251.0;7770.0;423.0;46.0;12.0;12.704;0.0035;5.83;0.00889;0.047;0.0;1.04628823460021;;1.02090825;7.987;15;1.65816;0.999;6.902;LINESTRING (316655.7901751437 5154050.982636804, 316649.4975733261 5154053.875703354)
5445;5445;574442218;256311257;24980285;False;2;Avenue de Rhodanie;secondary;50.0;52.407999999999994;;;Aucun;;;;8251.0;7770.0;423.0;46.0;12.0;12.704;-0.0036;5.83;-0.0081216;0.047;0.0;1.366543335142926;;1.30045632;71.222;15;12.577919999999997;1.311;68.707;LINESTRING (316701.20705188566 5154024.706624811, 316683.52851886174 5154036.229818183, 316668.2715025853 5154044.554629946, 316655.7901751437 5154050.982636804)
5446;5446;256311257;574442218;24980285;False;2;Avenue de Rhodanie;secondary;50.0;52.408;;;Bande cyclable;v to u;Bande cyclable;u to v;8251.0;7770.0;423.0;46.0;12.0;12.704;0.0036;5.83;0.0091584;0.047;0.0;1.04628823460021;;1.02157632;60.688;15;12.577919999999999;0.999;52.356;LINESTRING (316655.7901751437 5154050.982636804, 316668.2715025853 5154044.554629946, 316683.52851886174 5154036.229818183, 316701.20705188566 5154024.706624811)
5447;5447;256311257;271437120;24980285;False;2;Avenue de Rhodanie;secondary;50.0;84.966;;;Bande cyclable;v to u;Bande cyclable;u to v;8251.0;7770.0;423.0;46.0;12.0;8.731;-0.0093;5.83;-0.0188604;0.036;0.0;1.04628823460021;;0.96571433;81.822;15;20.39184;0.991;84.201;LINESTRING (316761.006796176 5153965.009661358, 316755.24959345127 5153974.18110011, 316749.8403785028 5153981.15110267, 316739.9546907409 5153991.915542546, 316728.90335052594 5154002.470616904, 316716.2419259002 5154013.352491687, 316701.20705188566 5154024.706624811)
5448;5448;271437120;256311257;24980285;False;2;Avenue de Rhodanie;secondary;50.0;84.96600000000002;;;Aucun;;;;8251.0;7770.0;423.0;46.0;12.0;8.731;0.0093;5.83;0.0257796;0.036;0.0;1.366543335142926;;1.39552433;135.436;15;20.391840000000006;1.331;113.09;LINESTRING (316701.20705188566 5154024.706624811, 316716.2419259002 5154013.352491687, 316728.90335052594 5154002.470616904, 316739.9546907409 5153991.915542546, 316749.8403785028 5153981.15110267, 316755.24959345127 5153974.18110011, 316761.006796176 5153965.009661358)
5449;5449;567532064;5282781124;25073152;False;1;Chemin du Stade;residential;30.0;3.297;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.1217;9.43;0.8845156;0.0;0.2;0.9;;3.544819130000001;30.682;15;0.79128;1.1;3.627;LINESTRING (316665.14597100206 5154067.603807525, 316663.4706496437 5154064.762982557)
5450;5450;567498731;318537738;25073152;False;1;Chemin du Stade;residential;30.0;7.056;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.0961;9.43;0.6000484;0.0;0.2;0.9;;2.742704570000001;46.245;15;1.69344;1.1;7.762;LINESTRING (316763.4747695725 5154218.279786831, 316763.0094544421 5154215.335585823, 316761.23995654646 5154211.663485607)
5451;5451;318537738;318537739;25073152;False;1;Chemin du Stade;residential;30.0;12.99;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.0573;9.43;0.2688516;0.0;0.2;0.9;;1.81934993;44.491;15;3.1176;1.1;14.289;LINESTRING (316760.4250868673 5154230.905884054, 316763.4747695725 5154218.279786831)
5452;5452;574442218;567532064;25073152;False;1;Chemin du Stade;residential;30.0;15.773;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;2.334;0.0535;9.43;0.24289;0.012;0.2;0.9;;1.73585825;50.442;15;3.78552;1.088;17.161;LINESTRING (316663.4706496437 5154064.762982557, 316660.4596699033 5154059.649359326, 316655.7901751437 5154050.982636804)
5453;5453;272832544;574442221;25073152;False;1;Chemin du Stade;residential;30.0;19.404;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.1276;9.43;0.9575104;0.0;0.2;0.9;;3.75142592;194.389;15;4.65696;1.1;21.344;LINESTRING (316722.90320784703 5154167.192993583, 316711.8930074909 5154151.200148841)
